reg_dt,minor,rssi,lc1,lc2,lc3,lc4,
27:05.1,35,0,0,0,0,0,
27:05.1,36,0,0,0,0,0,
27:05.1,37,0,0,0,0,0,
27:05.1,38,0,0,0,0,0,
27:05.1,39,0,0,0,0,0,
27:05.1,40,0,0,0,0,0,
27:05.1,41,0,52,0,0,0,
27:05.1,42,0,131,98,0,53,
27:05.1,43,0,52,86,0,0,
27:05.1,44,0,0,0,0,0,
27:05.1,45,0,0,0,0,0,
27:05.1,46,0,0,0,0,0,
27:05.1,47,0,0,0,0,59,
27:05.1,48,0,0,0,0,0,
27:05.1,49,0,0,0,0,0,
27:05.1,50,0,0,53,0,0,
27:05.1,51,0,0,0,0,0,
27:05.1,52,0,0,0,0,0,
27:05.1,53,0,0,57,0,77,
27:05.1,54,0,0,0,0,0,
27:05.1,55,0,0,0,0,0,
27:05.1,56,0,0,73,0,0,
27:05.1,57,0,0,0,0,0,
27:05.1,58,0,54,0,0,0,
27:05.1,59,0,0,0,0,0,
27:05.1,60,0,0,0,0,0,
27:05.4,21,-58,186,484,999,999,
27:05.4,22,0,0,0,0,0,
27:05.4,23,-62,0,0,0,0,
27:05.4,24,-59,864,999,70,141,
27:05.4,25,0,0,0,91,0,
27:05.4,26,0,0,0,0,0,
27:05.4,27,-53,0,0,0,0,
27:05.4,28,-62,0,0,0,0,
27:05.4,29,-51,0,0,0,52,
27:05.4,30,0,0,0,0,0,
27:05.4,31,-68,0,0,0,0,
27:05.4,32,-68,0,0,0,0,
27:05.4,33,-70,0,0,55,0,
27:05.4,34,-80,0,0,0,0,
27:05.4,35,-65,0,0,0,0,
27:05.4,36,-73,0,0,0,0,
27:05.4,37,-69,0,0,0,0,
27:05.4,38,-68,0,0,0,0,
27:05.4,39,-74,0,0,0,0,
27:05.4,40,-78,0,0,0,0,
27:05.4,41,-66,52,0,0,0,
27:05.4,42,-61,127,96,0,52,
27:05.4,43,-67,52,86,0,0,
27:05.4,44,-60,0,0,0,0,
27:05.4,45,-62,0,0,0,0,
27:05.4,46,-57,0,0,0,0,
27:05.4,47,-55,0,0,0,59,
27:05.4,48,-53,0,0,0,0,
27:05.4,49,-61,0,0,0,0,
27:05.4,50,-53,0,53,0,0,
27:05.4,51,-62,0,0,0,0,
27:05.4,52,-69,0,0,0,0,
27:05.4,53,-68,0,57,0,78,
27:05.4,54,-55,0,0,0,0,
27:05.4,55,-64,0,0,0,0,
27:05.4,56,-69,0,73,0,0,
27:05.4,57,-66,0,0,0,0,
27:05.4,58,-64,54,0,0,0,
27:05.4,59,-67,0,0,0,0,
27:05.4,60,-59,0,0,0,0,
27:05.7,21,0,0,0,0,0,
27:05.7,22,0,0,0,0,0,
27:05.7,23,0,0,0,0,0,
27:05.7,24,0,0,0,0,0,
27:05.7,25,0,0,0,66,0,
27:05.7,26,0,0,0,0,0,
27:05.7,27,0,0,0,0,0,
27:05.7,28,0,0,0,0,0,
27:05.7,29,0,0,0,0,55,
27:05.7,30,0,0,0,0,0,
27:05.7,31,0,0,0,0,0,
27:05.7,32,0,0,0,0,0,
27:05.7,33,0,0,0,55,0,
27:05.7,34,0,0,0,0,0,
27:05.7,35,0,0,0,0,0,
27:05.7,36,0,0,0,0,0,
27:05.7,37,0,0,0,0,0,
27:05.7,38,0,0,0,0,0,
27:05.7,39,0,0,0,0,0,
27:05.7,40,0,0,0,0,0,
27:05.7,41,0,52,0,0,0,
27:05.7,42,0,125,98,0,51,
27:05.7,43,0,52,86,0,0,
27:05.7,44,0,0,0,0,0,
27:05.7,45,0,0,0,0,0,
27:05.7,46,0,0,0,0,0,
27:05.7,47,0,0,0,0,59,
27:05.7,48,0,0,0,0,0,
27:05.7,49,0,0,0,0,0,
27:05.7,50,0,0,53,0,0,
27:05.7,51,0,0,0,0,0,
27:05.7,52,0,0,0,0,0,
27:05.7,53,0,0,57,0,78,
27:05.7,54,0,0,0,0,0,
27:05.7,55,0,0,0,0,0,
27:05.7,56,0,0,73,0,0,
27:05.7,57,0,0,0,0,0,
27:05.7,58,0,54,0,0,0,
27:05.7,59,0,0,0,0,0,
27:05.7,60,0,0,0,0,0,
2021-08-23 17:27,21,-58,0,0,0,0,
2021-08-23 17:27,22,0,0,0,0,0,
2021-08-23 17:27,23,-62,0,0,0,0,
2021-08-23 17:27,24,-59,0,0,0,0,
2021-08-23 17:27,25,0,0,0,63,0,
2021-08-23 17:27,26,0,999,817,0,534,
2021-08-23 17:27,27,-53,0,0,0,0,
2021-08-23 17:27,28,-62,0,0,0,0,
2021-08-23 17:27,29,-51,0,0,0,53,
2021-08-23 17:27,30,-75,0,0,0,0,
2021-08-23 17:27,31,-68,0,0,0,0,
2021-08-23 17:27,32,-68,0,0,0,0,
2021-08-23 17:27,33,-75,0,0,55,0,
2021-08-23 17:27,34,-80,0,0,0,0,
2021-08-23 17:27,35,-65,0,0,0,0,
2021-08-23 17:27,36,-73,0,0,0,0,
2021-08-23 17:27,37,-69,0,0,0,0,
2021-08-23 17:27,38,-68,0,0,0,0,
2021-08-23 17:27,39,-74,0,0,0,0,
2021-08-23 17:27,40,-78,0,0,0,0,
2021-08-23 17:27,41,-66,52,0,0,0,
2021-08-23 17:27,42,-61,125,97,0,51,
2021-08-23 17:27,43,-67,52,86,0,0,
2021-08-23 17:27,44,-60,0,0,0,0,
2021-08-23 17:27,45,-62,0,0,0,0,
2021-08-23 17:27,46,-57,0,0,0,0,
2021-08-23 17:27,47,-55,0,0,0,60,
2021-08-23 17:27,48,-53,0,0,0,0,
2021-08-23 17:27,49,-61,0,0,0,0,
2021-08-23 17:27,50,-53,0,53,0,0,
2021-08-23 17:27,51,-62,0,0,0,0,
2021-08-23 17:27,52,-69,0,0,0,0,
2021-08-23 17:27,53,-68,0,57,0,78,
2021-08-23 17:27,54,-69,0,0,0,0,
2021-08-23 17:27,55,-69,0,0,0,0,
2021-08-23 17:27,56,-69,0,73,0,0,
2021-08-23 17:27,57,-66,0,0,0,0,
2021-08-23 17:27,58,-64,54,0,0,0,
2021-08-23 17:27,59,-67,0,0,0,0,
2021-08-23 17:27,60,-59,0,0,0,0,
27:06.3,21,0,0,139,999,358,
27:06.3,22,0,0,0,0,0,
27:06.3,23,0,0,79,312,999,
27:06.3,24,0,999,999,72,168,
27:06.3,25,0,0,0,58,0,
27:06.3,26,0,999,900,0,999,
27:06.3,27,0,0,0,0,0,
27:06.3,28,0,0,0,0,0,
27:06.3,29,0,0,0,0,52,
27:06.3,30,0,0,0,0,0,
27:06.3,31,0,0,0,0,0,
27:06.3,32,0,0,0,0,0,
27:06.3,33,0,0,0,54,0,
27:06.3,34,0,0,0,0,0,
27:06.3,35,0,0,0,0,0,
27:06.3,36,0,0,0,0,0,
27:06.3,37,0,0,0,0,0,
27:06.3,38,0,0,0,0,0,
27:06.3,39,0,0,0,0,0,
27:06.3,40,0,0,0,0,0,
27:06.3,41,0,52,0,0,0,
27:06.3,42,0,125,97,0,0,
27:06.3,43,0,53,86,0,0,
27:06.3,44,0,0,0,0,0,
27:06.3,45,0,0,0,0,0,
27:06.3,46,0,0,0,0,0,
27:06.3,47,0,0,0,0,60,
27:06.3,48,0,0,0,0,0,
27:06.3,49,0,0,0,0,0,
27:06.3,50,0,0,53,0,0,
27:06.3,51,0,0,0,0,0,
27:06.3,52,0,0,0,0,0,
27:06.3,53,0,0,57,0,78,
27:06.3,54,0,0,0,0,0,
27:06.3,55,0,0,0,0,0,
27:06.3,56,0,0,74,0,0,
27:06.3,57,0,0,0,0,0,
27:06.3,58,0,54,0,0,0,
27:06.3,59,0,0,0,0,0,
27:06.3,60,0,0,0,0,0,
27:06.6,21,0,0,60,53,0,
27:06.6,22,0,0,0,0,0,
27:06.6,23,0,0,85,197,999,
27:06.6,24,0,0,0,56,0,
27:06.6,25,0,0,0,67,0,
27:06.6,26,0,623,51,0,771,
27:06.6,27,0,0,0,0,0,
27:06.6,28,0,999,999,999,912,
27:06.6,29,0,0,0,0,0,
27:06.6,30,0,0,0,0,0,
27:06.6,31,0,0,0,0,0,
27:06.6,32,0,0,0,0,0,
27:06.6,33,0,0,0,53,0,
27:06.6,34,0,0,0,0,0,
27:06.6,35,0,0,0,0,0,
27:06.6,36,0,0,0,0,0,
27:06.6,37,0,0,0,0,0,
27:06.6,38,0,0,0,0,0,
27:06.6,39,0,0,0,0,0,
27:06.6,40,0,0,0,0,0,
27:06.6,41,0,52,0,0,0,
27:06.6,42,0,126,97,0,0,
27:06.6,43,0,53,86,0,0,
27:06.6,44,0,0,0,0,0,
27:06.6,45,0,0,0,0,0,
27:06.6,46,0,0,0,0,0,
27:06.6,47,0,0,0,0,60,
27:06.6,48,0,0,0,0,0,
27:06.6,49,0,0,0,0,0,
27:06.6,50,0,0,54,0,0,
27:06.6,51,0,0,0,0,0,
27:06.6,52,0,0,0,0,0,
27:06.6,53,0,0,58,0,78,
27:06.6,54,0,0,0,0,0,
27:06.6,55,0,0,0,0,0,
27:06.6,56,0,0,74,0,0,
27:06.6,57,0,0,0,0,0,
27:06.6,58,0,54,0,0,0,
27:06.6,59,0,0,0,0,0,
27:06.6,60,0,0,0,0,0,
27:06.9,21,-58,0,0,0,0,
27:06.9,22,0,0,0,0,0,
27:06.9,23,-62,0,0,0,0,
27:06.9,24,-59,0,0,0,0,
27:06.9,25,0,0,0,0,0,
27:06.9,26,0,0,0,0,0,
27:06.9,27,-53,0,0,0,0,
27:06.9,28,-62,0,0,0,0,
27:06.9,29,-51,0,0,0,0,
27:06.9,30,-75,0,0,0,0,
27:06.9,31,-68,0,0,0,0,
27:06.9,32,-68,0,0,0,0,
27:06.9,33,-75,0,0,53,0,
27:06.9,34,-80,0,0,0,0,
27:06.9,35,-65,0,0,0,0,
27:06.9,36,-73,0,0,0,0,
27:06.9,37,-69,0,0,0,0,
27:06.9,38,-78,0,0,0,0,
27:06.9,39,-77,0,0,0,0,
27:06.9,40,-78,0,0,0,0,
27:06.9,41,-66,52,0,0,0,
27:06.9,42,-61,125,97,0,0,
27:06.9,43,-67,53,86,0,0,
27:06.9,44,-60,0,0,0,0,
27:06.9,45,-62,0,0,0,0,
27:06.9,46,-57,0,0,0,0,
27:06.9,47,-55,0,0,0,60,
27:06.9,48,-53,0,0,0,0,
27:06.9,49,-61,0,0,0,0,
27:06.9,50,-67,0,54,0,0,
27:06.9,51,-73,0,0,0,0,
27:06.9,52,-69,0,0,0,0,
27:06.9,53,-68,0,58,0,78,
27:06.9,54,-69,0,0,0,0,
27:06.9,55,-69,0,0,0,0,
27:06.9,56,-69,0,74,0,0,
27:06.9,57,-66,0,0,0,0,
27:06.9,58,-64,54,0,0,0,
27:06.9,59,-67,0,0,0,0,
27:06.9,60,-59,0,0,0,0,
27:07.2,21,0,0,68,0,0,
27:07.2,22,0,0,0,0,0,
27:07.2,23,0,0,0,0,0,
27:07.2,24,0,0,0,0,0,
27:07.2,25,0,0,0,80,0,
27:07.2,26,0,0,0,0,0,
27:07.2,27,0,0,63,0,0,
27:07.2,28,0,0,152,999,714,
27:07.2,29,0,0,0,0,53,
27:07.2,30,0,706,85,999,999,
27:07.2,31,0,999,278,57,0,
27:07.2,32,0,0,0,0,0,
27:07.2,33,0,0,0,0,0,
27:07.2,34,0,0,0,0,0,
27:07.2,35,0,0,0,0,0,
27:07.2,36,0,0,0,0,0,
27:07.2,37,0,0,0,0,0,
27:07.2,38,0,0,0,0,0,
27:07.2,39,0,0,0,0,0,
27:07.2,40,0,0,0,0,0,
27:07.2,41,0,52,0,0,0,
27:07.2,42,0,125,97,0,0,
27:07.2,43,0,53,86,0,0,
27:07.2,44,0,0,0,0,0,
27:07.2,45,0,0,0,0,0,
27:07.2,46,0,0,0,0,0,
27:07.2,47,0,0,0,0,61,
27:07.2,48,0,0,0,0,0,
27:07.2,49,0,0,0,0,0,
27:07.2,50,0,0,53,0,0,
27:07.2,51,0,0,0,0,0,
27:07.2,52,0,0,0,0,0,
27:07.2,53,0,0,57,0,78,
27:07.2,54,0,0,0,0,0,
27:07.2,55,0,0,0,0,0,
27:07.2,56,0,0,74,0,0,
27:07.2,57,0,0,0,0,0,
27:07.2,58,0,54,0,0,0,
27:07.2,59,0,0,0,0,0,
27:07.2,60,0,0,0,0,0,
27:07.5,21,-58,0,80,0,0,
27:07.5,22,0,0,0,0,0,
27:07.5,23,-62,0,0,0,0,
27:07.5,24,-59,0,0,0,0,
27:07.5,25,0,0,0,0,0,
27:07.5,26,0,0,0,0,0,
27:07.5,27,-53,0,52,0,0,
27:07.5,28,-62,0,0,56,0,
27:07.5,29,-51,0,0,0,0,
27:07.5,30,-75,253,171,999,999,
27:07.5,31,-68,999,999,277,0,
27:07.5,32,-68,54,0,0,0,
27:07.5,33,-75,0,0,53,0,
27:07.5,34,-80,0,0,0,0,
27:07.5,35,-67,0,0,0,0,
27:07.5,36,0,0,0,0,0,
27:07.5,37,-69,0,0,0,0,
27:07.5,38,-78,0,0,0,0,
27:07.5,39,-77,0,0,0,0,
27:07.5,40,-78,0,0,0,0,
27:07.5,41,-66,52,0,0,0,
27:07.5,42,-61,125,97,0,0,
27:07.5,43,-67,53,86,0,0,
27:07.5,44,-60,0,0,0,0,
27:07.5,45,-62,0,0,0,0,
27:07.5,46,-57,0,0,0,0,
27:07.5,47,-55,0,0,0,61,
27:07.5,48,-53,0,0,0,0,
27:07.5,49,-61,0,0,0,0,
27:07.5,50,-67,0,53,0,0,
27:07.5,51,-73,0,0,0,0,
27:07.5,52,-69,0,0,0,0,
27:07.5,53,-68,0,57,0,78,
27:07.5,54,-69,0,0,0,0,
27:07.5,55,-69,0,0,0,0,
27:07.5,56,-85,0,74,0,0,
27:07.5,57,-67,0,0,0,0,
27:07.5,58,-64,54,0,0,0,
27:07.5,59,-67,0,0,0,0,
27:07.5,60,-59,0,0,0,0,
27:07.8,21,0,0,78,0,0,
27:07.8,22,0,0,0,0,0,
27:07.8,23,0,0,0,0,0,
27:07.8,24,0,0,0,0,0,
27:07.8,25,0,0,0,63,0,
27:07.8,26,0,0,0,0,0,
27:07.8,27,0,0,0,0,0,
27:07.8,28,0,0,0,0,0,
27:07.8,29,0,0,0,0,65,
27:07.8,30,0,0,0,0,78,
27:07.8,31,0,999,999,243,276,
27:07.8,32,0,0,0,53,59,
27:07.8,33,0,95,405,104,0,
27:07.8,34,0,0,0,0,0,
27:07.8,35,0,0,0,0,0,
27:07.8,36,0,0,0,0,0,
27:07.8,37,0,0,0,0,0,
27:07.8,38,0,0,0,0,0,
27:07.8,39,0,0,0,0,0,
27:07.8,40,0,0,0,0,0,
27:07.8,41,0,52,0,0,0,
27:07.8,42,0,125,98,0,0,
27:07.8,43,0,53,86,0,0,
27:07.8,44,0,0,0,0,0,
27:07.8,45,0,0,0,0,0,
27:07.8,46,0,0,0,0,0,
27:07.8,47,0,0,0,0,61,
27:07.8,48,0,0,0,0,0,
27:07.8,49,0,0,0,0,0,
27:07.8,50,0,0,53,0,0,
27:07.8,51,0,0,0,0,0,
27:07.8,52,0,0,0,0,0,
27:07.8,53,0,0,58,0,79,
27:07.8,54,0,0,0,0,0,
27:07.8,55,0,0,0,0,0,
27:07.8,56,0,0,74,0,0,
27:07.8,57,0,0,0,0,0,
27:07.8,58,0,54,0,0,0,
27:07.8,59,0,0,0,0,0,
27:07.8,60,0,0,0,0,0,
27:08.1,21,0,0,0,0,0,
27:08.1,22,0,0,0,0,0,
27:08.1,23,0,0,0,0,0,
27:08.1,24,0,0,0,0,0,
27:08.1,25,0,0,0,61,0,
27:08.1,26,0,0,0,0,0,
27:08.1,27,0,0,0,0,0,
27:08.1,28,0,0,0,0,0,
27:08.1,29,0,0,0,0,0,
27:08.1,30,0,0,0,0,0,
27:08.1,31,0,0,0,0,0,
27:08.1,32,0,0,0,0,0,
27:08.1,33,0,999,999,999,627,
27:08.1,34,0,0,0,0,0,
27:08.1,35,0,0,0,0,0,
27:08.1,36,0,0,0,0,0,
27:08.1,37,0,0,0,0,0,
27:08.1,38,0,0,0,0,0,
27:08.1,39,0,0,0,0,0,
27:08.1,40,0,0,0,0,0,
27:08.1,41,0,52,0,0,0,
27:08.1,42,0,125,97,0,0,
27:08.1,43,0,54,86,0,0,
27:08.1,44,0,0,0,0,0,
27:08.1,45,0,0,0,0,0,
27:08.1,46,0,0,0,0,0,
27:08.1,47,0,0,0,0,61,
27:08.1,48,0,0,0,0,0,
27:08.1,49,0,0,0,0,0,
27:08.1,50,0,0,53,0,0,
27:08.1,51,0,0,0,0,0,
27:08.1,52,0,0,0,0,0,
27:08.1,53,0,0,58,0,79,
27:08.1,54,0,0,0,0,0,
27:08.1,55,0,0,0,0,0,
27:08.1,56,0,0,75,0,0,
27:08.1,57,0,0,0,0,0,
27:08.1,58,0,54,0,0,0,
27:08.1,59,0,0,0,0,0,
27:08.1,60,0,0,0,0,0,
27:08.4,21,-58,0,79,0,0,
27:08.4,22,0,0,0,0,0,
27:08.4,23,-62,0,0,0,0,
27:08.4,24,-59,0,0,0,0,
27:08.4,25,0,0,0,62,0,
27:08.4,26,0,0,0,0,0,
27:08.4,27,-53,0,0,0,0,
27:08.4,28,-62,0,0,0,0,
27:08.4,29,-51,0,0,0,66,
27:08.4,30,-75,0,0,0,0,
27:08.4,31,-68,0,0,0,0,
27:08.4,32,-68,0,0,0,61,
27:08.4,33,-75,754,999,999,999,
27:08.4,34,-67,0,0,0,0,
27:08.4,35,-67,850,0,955,648,
27:08.4,36,-67,0,0,0,0,
27:08.4,37,-80,0,0,0,0,
27:08.4,38,-78,0,0,0,96,
27:08.4,39,-77,0,0,0,0,
27:08.4,40,-78,0,0,0,0,
27:08.4,41,-66,52,0,0,0,
27:08.4,42,-61,125,97,0,0,
27:08.4,43,0,54,86,0,0,
27:08.4,44,-60,0,0,0,0,
27:08.4,45,-62,0,0,0,0,
27:08.4,46,-57,0,0,0,0,
27:08.4,47,-55,0,0,0,61,
27:08.4,48,-53,0,0,0,0,
27:08.4,49,-61,0,0,0,0,
27:08.4,50,-67,0,0,0,0,
27:08.4,51,-73,0,0,0,0,
27:08.4,52,-69,0,0,0,0,
27:08.4,53,-68,0,58,0,79,
27:08.4,54,-69,0,0,0,0,
27:08.4,55,-69,0,0,0,0,
27:08.4,56,-85,0,76,0,0,
27:08.4,57,-67,0,0,0,0,
27:08.4,58,-75,53,0,0,0,
27:08.4,59,-73,0,0,0,0,
27:08.4,60,-59,0,0,0,0,
27:08.7,21,0,0,78,0,0,
27:08.7,22,0,0,0,0,0,
27:08.7,23,0,0,0,0,0,
27:08.7,24,0,0,0,0,0,
27:08.7,25,0,0,0,61,0,
27:08.7,26,0,0,0,0,0,
27:08.7,27,0,0,0,0,0,
27:08.7,28,0,0,0,0,0,
27:08.7,29,0,0,0,0,0,
27:08.7,30,0,0,0,0,0,
27:08.7,31,0,0,0,0,0,
27:08.7,32,0,0,0,0,0,
27:08.7,33,0,0,0,0,0,
27:08.7,34,0,0,0,0,0,
27:08.7,35,0,0,0,0,0,
27:08.7,36,0,0,0,0,0,
27:08.7,37,0,0,0,0,0,
27:08.7,38,0,209,249,0,138,
27:08.7,39,0,0,0,0,0,
27:08.7,40,0,0,0,0,0,
27:08.7,41,0,52,0,0,0,
27:08.7,42,0,126,97,0,0,
27:08.7,43,0,54,86,0,0,
27:08.7,44,0,0,0,0,0,
27:08.7,45,0,0,0,0,0,
27:08.7,46,0,0,0,0,0,
27:08.7,47,0,0,0,0,61,
27:08.7,48,0,0,0,0,0,
27:08.7,49,0,0,0,0,0,
27:08.7,50,0,0,53,0,0,
27:08.7,51,0,0,0,0,0,
27:08.7,52,0,0,0,0,0,
27:08.7,53,0,0,58,0,79,
27:08.7,54,0,0,0,0,0,
27:08.7,55,0,0,0,0,0,
27:08.7,56,0,0,75,0,0,
27:08.7,57,0,0,0,0,0,
27:08.7,58,0,0,0,0,0,
27:08.7,59,0,0,0,0,0,
27:08.7,60,0,0,0,0,0,
2021-08-23 17:27,21,0,0,80,0,0,
2021-08-23 17:27,22,0,0,0,0,0,
2021-08-23 17:27,23,-62,0,0,0,0,
2021-08-23 17:27,24,-59,0,0,0,0,
2021-08-23 17:27,25,0,0,0,63,0,
2021-08-23 17:27,26,0,0,0,0,0,
2021-08-23 17:27,27,-53,0,0,0,0,
2021-08-23 17:27,28,-62,0,0,0,0,
2021-08-23 17:27,29,-51,0,0,0,0,
2021-08-23 17:27,30,-75,0,0,0,0,
2021-08-23 17:27,31,-68,0,0,0,0,
2021-08-23 17:27,32,-68,0,0,0,0,
2021-08-23 17:27,33,-75,0,0,81,0,
2021-08-23 17:27,34,-67,0,52,0,0,
2021-08-23 17:27,35,-67,557,76,999,999,
2021-08-23 17:27,36,-67,0,0,0,0,
2021-08-23 17:27,37,-80,109,211,999,789,
2021-08-23 17:27,38,-78,999,396,147,68,
2021-08-23 17:27,39,-77,197,134,82,108,
2021-08-23 17:27,40,0,999,999,966,333,
2021-08-23 17:27,41,-58,53,0,0,0,
2021-08-23 17:27,42,-66,126,97,0,0,
2021-08-23 17:27,43,-68,54,86,0,0,
2021-08-23 17:27,44,-67,0,0,0,0,
2021-08-23 17:27,45,-62,0,0,0,0,
2021-08-23 17:27,46,-57,0,0,0,0,
2021-08-23 17:27,47,-55,0,0,0,61,
2021-08-23 17:27,48,-53,0,0,0,0,
2021-08-23 17:27,49,-61,0,0,0,0,
2021-08-23 17:27,50,-67,0,53,0,0,
2021-08-23 17:27,51,-73,0,0,0,0,
2021-08-23 17:27,52,-69,0,0,0,0,
2021-08-23 17:27,53,-68,0,58,0,79,
2021-08-23 17:27,54,-69,0,0,0,0,
2021-08-23 17:27,55,-69,0,0,0,0,
2021-08-23 17:27,56,-85,0,74,0,0,
2021-08-23 17:27,57,-67,0,0,0,0,
2021-08-23 17:27,58,-75,53,0,0,0,
2021-08-23 17:27,59,-73,0,0,0,0,
2021-08-23 17:27,60,-59,0,0,0,0,
27:09.3,21,0,0,80,0,0,
27:09.3,22,0,0,0,0,0,
27:09.3,23,0,0,0,0,0,
27:09.3,24,0,0,0,0,0,
27:09.3,25,0,0,0,61,0,
27:09.3,26,0,0,0,0,0,
27:09.3,27,0,0,0,0,0,
27:09.3,28,0,0,0,0,0,
27:09.3,29,0,0,0,0,0,
27:09.3,30,0,0,0,0,0,
27:09.3,31,0,0,0,0,0,
27:09.3,32,0,0,0,0,0,
27:09.3,33,0,0,0,0,0,
27:09.3,34,0,0,0,0,0,
27:09.3,35,0,0,0,0,0,
27:09.3,36,0,0,0,0,0,
27:09.3,37,0,0,0,0,0,
27:09.3,38,0,0,0,0,0,
27:09.3,39,0,0,0,0,0,
27:09.3,40,0,0,0,0,0,
27:09.3,41,0,53,0,0,0,
27:09.3,42,0,126,98,0,0,
27:09.3,43,0,54,86,0,0,
27:09.3,44,0,0,0,0,0,
27:09.3,45,0,0,0,0,0,
27:09.3,46,0,0,0,0,0,
27:09.3,47,0,0,0,0,61,
27:09.3,48,0,0,0,0,0,
27:09.3,49,0,0,0,0,0,
27:09.3,50,0,0,53,0,0,
27:09.3,51,0,0,0,0,0,
27:09.3,52,0,0,0,0,0,
27:09.3,53,0,0,58,0,80,
27:09.3,54,0,0,0,0,0,
27:09.3,55,0,0,0,0,0,
27:09.3,56,0,0,74,0,0,
27:09.3,57,0,0,0,0,0,
27:09.3,58,0,55,0,0,0,
27:09.3,59,0,0,0,0,0,
27:09.3,60,0,0,0,0,0,
27:09.6,21,0,0,80,0,0,
27:09.6,22,0,0,0,0,0,
27:09.6,23,0,0,0,0,0,
27:09.6,24,0,0,0,0,0,
27:09.6,25,0,0,0,62,0,
27:09.6,26,0,0,0,0,0,
27:09.6,27,0,0,0,0,0,
27:09.6,28,0,0,0,0,0,
27:09.6,29,0,0,0,0,0,
27:09.6,30,0,0,0,0,0,
27:09.6,31,0,0,0,0,0,
27:09.6,32,0,0,0,0,0,
27:09.6,33,0,0,0,59,0,
27:09.6,34,0,0,0,0,0,
27:09.6,35,0,0,0,0,0,
27:09.6,36,0,0,0,0,52,
27:09.6,37,0,0,0,0,0,
27:09.6,38,0,0,0,0,0,
27:09.6,39,0,0,0,0,0,
27:09.6,40,0,0,0,0,0,
27:09.6,41,0,53,0,0,0,
27:09.6,42,0,126,98,0,0,
27:09.6,43,0,54,86,0,0,
27:09.6,44,0,0,0,0,0,
27:09.6,45,0,0,0,0,0,
27:09.6,46,0,0,0,0,0,
27:09.6,47,0,0,0,0,62,
27:09.6,48,0,0,0,0,0,
27:09.6,49,0,0,0,0,0,
27:09.6,50,0,0,54,0,0,
27:09.6,51,0,0,0,0,0,
27:09.6,52,0,0,0,0,0,
27:09.6,53,0,0,58,0,80,
27:09.6,54,0,0,0,0,0,
27:09.6,55,0,0,0,0,0,
27:09.6,56,0,0,75,0,0,
27:09.6,57,0,0,0,0,0,
27:09.6,58,0,55,0,0,0,
27:09.6,59,0,0,0,0,0,
27:09.6,60,0,0,0,0,0,
27:09.9,21,-55,0,80,0,0,
27:09.9,22,0,0,0,0,0,
27:09.9,23,-62,0,0,0,0,
27:09.9,24,-59,0,0,0,0,
27:09.9,25,0,0,0,64,0,
27:09.9,26,0,0,0,0,0,
27:09.9,27,0,0,0,0,0,
27:09.9,28,-66,0,0,0,0,
27:09.9,29,-51,0,0,0,0,
27:09.9,30,-75,0,0,0,0,
27:09.9,31,-68,0,0,0,0,
27:09.9,32,-68,0,0,0,0,
27:09.9,33,-75,0,0,57,0,
27:09.9,34,-67,0,0,0,0,
27:09.9,35,-67,0,0,0,0,
27:09.9,36,-67,0,0,0,0,
27:09.9,37,-80,0,106,178,125,
27:09.9,38,-78,92,0,76,78,
27:09.9,39,-77,214,175,123,146,
27:09.9,40,-77,999,999,999,0,
27:09.9,41,-58,53,0,0,0,
27:09.9,42,-66,126,98,0,0,
27:09.9,43,-68,54,86,0,0,
27:09.9,44,-67,0,0,0,0,
27:09.9,45,-62,0,0,0,0,
27:09.9,46,-57,0,0,0,0,
27:09.9,47,-55,0,0,0,62,
27:09.9,48,-53,0,0,0,0,
27:09.9,49,0,0,0,0,0,
27:09.9,50,-67,0,54,0,0,
27:09.9,51,-73,0,0,0,0,
27:09.9,52,-69,0,0,0,0,
27:09.9,53,-68,0,59,0,79,
27:09.9,54,-69,0,0,0,0,
27:09.9,55,-69,0,0,0,0,
27:09.9,56,-85,0,75,0,0,
27:09.9,57,-67,0,0,0,0,
27:09.9,58,-75,56,0,0,0,
27:09.9,59,-73,0,0,0,0,
27:09.9,60,-66,0,0,0,0,
27:10.2,21,0,0,79,0,0,
27:10.2,22,0,0,0,0,0,
27:10.2,23,0,0,0,0,0,
27:10.2,24,0,0,0,0,0,
27:10.2,25,0,0,0,63,0,
27:10.2,26,0,0,0,0,0,
27:10.2,27,0,0,0,0,0,
27:10.2,28,0,0,0,0,0,
27:10.2,29,0,0,0,0,0,
27:10.2,30,0,0,0,0,0,
27:10.2,31,0,0,0,0,0,
27:10.2,32,0,0,0,0,0,
27:10.2,33,0,0,0,56,0,
27:10.2,34,0,0,0,0,0,
27:10.2,35,0,0,0,0,0,
27:10.2,36,0,0,0,0,0,
27:10.2,37,0,0,0,0,0,
27:10.2,38,0,0,0,0,0,
27:10.2,39,0,0,0,0,58,
27:10.2,40,0,0,0,0,0,
27:10.2,41,0,53,0,0,0,
27:10.2,42,0,126,98,0,0,
27:10.2,43,0,54,86,0,0,
27:10.2,44,0,0,0,0,0,
27:10.2,45,0,0,0,0,0,
27:10.2,46,0,0,0,0,0,
27:10.2,47,0,0,0,0,62,
27:10.2,48,0,0,0,0,0,
27:10.2,49,0,0,0,0,0,
27:10.2,50,0,0,54,0,0,
27:10.2,51,0,0,0,0,0,
27:10.2,52,0,0,0,0,0,
27:10.2,53,0,0,58,0,80,
27:10.2,54,0,0,0,0,0,
