reg_dt,21_rssi,21_lc1,21_lc2,21_lc3,21_lc4,22_rssi,22_lc1,22_lc2,22_lc3,22_lc4,23_rssi,23_lc1,23_lc2,23_lc3,23_lc4,24_rssi,24_lc1,24_lc2,24_lc3,24_lc4,25_rssi,25_lc1,25_lc2,25_lc3,25_lc4,26_rssi,26_lc1,26_lc2,26_lc3,26_lc4,27_rssi,27_lc1,27_lc2,27_lc3,27_lc4,28_rssi,28_lc1,28_lc2,28_lc3,28_lc4,29_rssi,29_lc1,29_lc2,29_lc3,29_lc4,30_rssi,30_lc1,30_lc2,30_lc3,30_lc4,31_rssi,31_lc1,31_lc2,31_lc3,31_lc4,32_rssi,32_lc1,32_lc2,32_lc3,32_lc4,33_rssi,33_lc1,33_lc2,33_lc3,33_lc4,34_rssi,34_lc1,34_lc2,34_lc3,34_lc4,35_rssi,35_lc1,35_lc2,35_lc3,35_lc4,36_rssi,36_lc1,36_lc2,36_lc3,36_lc4,37_rssi,37_lc1,37_lc2,37_lc3,37_lc4,38_rssi,38_lc1,38_lc2,38_lc3,38_lc4,39_rssi,39_lc1,39_lc2,39_lc3,39_lc4,40_rssi,40_lc1,40_lc2,40_lc3,40_lc4,41_rssi,41_lc1,41_lc2,41_lc3,41_lc4,42_rssi,42_lc1,42_lc2,42_lc3,42_lc4,43_rssi,43_lc1,43_lc2,43_lc3,43_lc4,44_rssi,44_lc1,44_lc2,44_lc3,44_lc4,45_rssi,45_lc1,45_lc2,45_lc3,45_lc4,46_rssi,46_lc1,46_lc2,46_lc3,46_lc4,47_rssi,47_lc1,47_lc2,47_lc3,47_lc4,48_rssi,48_lc1,48_lc2,48_lc3,48_lc4,49_rssi,49_lc1,49_lc2,49_lc3,49_lc4,50_rssi,50_lc1,50_lc2,50_lc3,50_lc4,51_rssi,51_lc1,51_lc2,51_lc3,51_lc4,52_rssi,52_lc1,52_lc2,52_lc3,52_lc4,53_rssi,53_lc1,53_lc2,53_lc3,53_lc4,54_rssi,54_lc1,54_lc2,54_lc3,54_lc4,55_rssi,55_lc1,55_lc2,55_lc3,55_lc4,56_rssi,56_lc1,56_lc2,56_lc3,56_lc4,57_rssi,57_lc1,57_lc2,57_lc3,57_lc4,58_rssi,58_lc1,58_lc2,58_lc3,58_lc4,59_rssi,59_lc1,59_lc2,59_lc3,59_lc4,60_rssi,60_lc1,60_lc2,60_lc3,60_lc4
2021-08-27 10:27:18.500000,0,84,189,0,53,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,121,999,999,0,0,0,0,0,0,0,0,124,93,0,999,618,0,0,-48.0,0,0,0,0,-49.0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
2021-08-27 10:27:19,0,85,184,0,53,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,393,999,999,0,344,315,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:19.500000,0,85,181,0,53,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,391,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
2021-08-27 10:27:20,0,84,169,0,54,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,0,0,119,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:20.500000,0,84,172,0,54,0,72,248,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:21,0,113,242,0,96,0,999,999,787,744,0,0,0,0,0,0,0,53,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,212,0,0,0,98,93,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:21.500000,0,679,999,999,999,0,74,0,0,0,0,0,0,0,0,0,0,101,0,81,-48.0,55,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,53,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,90,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:22,0,437,999,999,999,0,75,0,0,0,0,0,0,0,0,0,647,999,203,999,-48.0,86,74,78,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,69,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,90,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:22.500000,0,0,162,0,93,0,57,0,0,0,0,350,89,0,540,0,101,999,999,999,-48.0,82,119,95,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,101,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,88,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:23,0,68,154,0,0,0,0,0,0,0,0,999,999,163,999,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,87,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:23.500000,0,68,162,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,67,0,0,-49.0,0,0,0,0,0,0,0,51,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,84,0,56,0,53,52,0,0,0,999,349,999,999,0,0,0,0,0,0,0,0,0,0,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:24,0,75,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,53,88,0,0,999,999,736,999,0,407,287,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:24.500000,0,76,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,81,0,0,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,999,539,999,0,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:25,0,77,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,104,69,58,95,0,0,0,0,0,0,94,92,93,101,0,999,999,999,999,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:25.500000,0,77,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,81,0,0,62,0,0,0,0,0,0,0,340,757,511,0,999,262,999,999,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:26,0,78,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,999,999,999,0,111,0,0,76,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:26.500000,0,78,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,349,999,0,561,-49.0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,67,0,0,0,0,0,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:27,0,79,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,54,96,-48.0,66,77,102,0,-50.0,999,999,0,999,-49.0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:27.500000,0,82,244,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,54,-48.0,999,999,999,999,-50.0,132,0,0,0,-49.0,0,0,0,0,0,74,0,68,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:28,0,71,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,-48.0,0,0,0,133,-50.0,0,0,0,0,-49.0,0,0,0,0,0,999,999,787,999,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:28.500000,0,68,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,54,126,-50.0,0,0,0,0,-49.0,926,355,0,999,0,999,999,999,999,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:29,0,72,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,717,999,0,112,0,392,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:29.500000,0,71,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,417,308,538,142,0,0,90,70,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-47.0,0,0,0,0,-49.0,840,216,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:30,0,73,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,89,67,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,51,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-47.0,999,999,370,999,-49.0,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:30.500000,0,74,210,0,0,0,0,0,0,0,0,0,0,0,0,-50.0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,86,65,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-47.0,548,999,999,999,-49.0,62,51,60,67,0,0,0,0,0,0,487,594,0,411,0,52,0,0,0,0,0,68,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:31,0,74,210,0,0,0,0,0,0,0,0,0,0,0,0,-50.0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,86,64,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-47.0,0,0,198,0,-49.0,0,0,0,0,0,0,0,0,0,0,999,999,847,999,0,59,0,0,0,0,0,88,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:31.500000,0,75,211,0,0,0,0,0,0,0,0,0,0,0,0,-50.0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,86,63,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-47.0,0,0,0,0,-49.0,0,0,0,0,0,109,493,999,999,0,983,793,392,999,0,55,0,0,0,0,0,115,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:32,0,75,211,0,0,0,0,0,0,0,0,0,0,0,0,-50.0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,85,64,0,-48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-47.0,0,0,0,0,-49.0,0,0,0,0,0,346,231,999,999,0,114,101,70,119,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-08-27 10:27:32.500000,0,75,211,0,0,0,0,0,0,0,0,0,0,0,0,-50.0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,85,67,0,-48.0,0,0,0,0,0,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-47.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
