board_id,block_id,reg_dt,major,minor,lc1,lc2,lc3,lc4,etc
K001,2,29:58.7,1,2,477,0,509,999,\N
K001,2,29:58.4,1,2,540,0,552,999,\N
K001,2,29:58.2,1,2,477,0,597,999,\N
K001,2,29:57.8,1,2,327,0,514,999,\N
K001,2,29:57.5,1,2,204,0,589,999,\N
K001,2,29:57.3,1,2,202,0,387,999,\N
K001,2,29:56.9,1,2,193,0,331,999,\N
K001,1,29:56.9,1,1,0,0,52,0,\N
K001,2,29:56.5,1,2,250,0,367,999,\N
K001,2,29:56.2,1,2,189,0,746,999,\N
K001,2,29:55.9,1,2,220,0,994,999,\N
K001,2,29:55.6,1,2,118,0,999,999,\N
K001,2,29:55.3,1,2,260,0,992,999,\N
K001,2,29:55.0,1,2,226,0,780,999,\N
K001,2,29:54.7,1,2,180,0,693,999,\N
K001,2,29:54.4,1,2,83,0,539,999,\N
K001,2,29:54.1,1,2,133,0,335,999,\N
K001,1,29:54.1,1,1,0,0,54,0,\N
K001,2,29:53.8,1,2,177,0,229,999,\N
K001,1,29:53.8,1,1,0,0,60,0,\N
K001,2,29:53.5,1,2,348,0,304,999,\N
K001,2,29:53.2,1,2,540,0,512,999,\N
K001,2,29:52.9,1,2,536,0,405,999,\N
K001,2,29:52.6,1,2,277,0,91,999,\N
K001,1,29:52.6,1,1,0,0,77,0,\N
K001,2,29:52.3,1,2,295,0,0,999,\N
K001,1,29:52.3,1,1,0,0,104,0,\N
K001,2,29:52.1,1,2,470,0,0,999,\N
K001,1,29:52.1,1,1,0,0,122,0,\N
K001,2,29:51.8,1,2,326,0,0,999,\N
K001,1,29:51.8,1,1,0,0,97,0,\N
K001,2,29:51.3,1,2,0,0,128,999,\N
K001,1,29:51.3,1,1,0,0,203,0,\N
K001,2,29:51.0,1,2,85,0,209,999,\N
K001,1,29:51.0,1,1,0,0,150,0,\N
K001,2,29:50.8,1,2,999,0,560,999,\N
K001,2,29:50.4,1,2,999,0,355,999,\N
K001,1,29:50.4,1,1,0,0,62,0,\N
K001,2,29:50.1,1,2,999,0,258,999,\N
K001,1,29:50.1,1,1,0,0,150,0,\N
K001,2,29:49.8,1,2,136,0,55,999,\N
K001,1,29:49.8,1,1,0,164,479,99,\N
K001,2,29:49.5,1,2,91,0,57,999,\N
K001,1,29:49.5,1,1,0,97,319,51,\N
K001,2,29:49.3,1,2,521,0,999,999,\N
